,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
13038,65, ?,183888, Some-college,10, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
13039,24, Private,176787, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
13040,38, Private,66150, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
13041,55, Private,348953, 9th,5, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Laos, <=50K
13042,35, Private,320133, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
13043,51, Private,126143, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, <=50K
13044,51, Private,207405, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
13045,51, Private,254337, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
13046,31, Local-gov,476662, Some-college,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,70, United-States, <=50K
13047,46, Private,272717, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, <=50K
13048,35, Self-emp-not-inc,135933, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,72, United-States, <=50K
13049,32, Private,206651, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
13050,45, Private,78676, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
13051,27, Private,178577, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13052,20, Private,247989, 9th,5, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, Mexico, <=50K
13053,34, Private,106731, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
13054,39, Private,163397, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
13055,33, Private,48188, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13056,32, Private,291631, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, Taiwan, >50K
13057,37, Private,83779, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,50, United-States, >50K
13058,52, Private,152981, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, United-States, >50K
13059,34, Self-emp-not-inc,170731, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
13060,45, Local-gov,116992, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
13061,55, Private,227332, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13062,22, Private,374605, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
13063,76, Private,107218, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,20, United-States, <=50K
13064,26, Private,248997, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,55, United-States, <=50K
13065,31, Private,149620, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,45, United-States, <=50K
13066,48, Private,210621, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
13067,39, Private,235150, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
13068,31, Private,238346, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
13069,37, Private,240227, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7298,0,40, Laos, >50K
13070,41, Private,387144, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
13071,48, Private,36646, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
13072,57, Private,265504, 10th,6, Divorced, Farming-fishing, Unmarried, White, Female,0,0,45, United-States, <=50K
13073,26, Private,212034, 7th-8th,4, Separated, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
13074,62, Private,176296, HS-grad,9, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
13075,17, Private,62291, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
13076,29, Private,196374, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
13077,36, Federal-gov,33643, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,3137,0,40, United-States, <=50K
13078,43, Private,104678, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
13079,21, Private,362917, 10th,6, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
13080,39, Self-emp-not-inc,187044, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
13081,28, Self-emp-not-inc,191998, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,55, United-States, >50K
13082,22, Private,124491, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
13083,31, Private,200519, 11th,7, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
13084,52, Private,124963, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
13085,18, Private,180861, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,27, United-States, <=50K
13086,50, Private,201764, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,52, United-States, <=50K
13087,55, State-gov,234988, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States, <=50K
13088,33, Private,302822, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
13089,26, Private,165476, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, >50K
13090,28, Private,176987, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
13091,29, Private,261043, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
13092,49, Private,436643, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, <=50K
13093,44, Private,82793, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
13094,34, Private,213296, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
13095,24, Private,218228, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,36, United-States, <=50K
13096,33, Federal-gov,69583, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
13097,23, Private,224678, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
13098,36, Private,337014, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
13099,22, Private,338768, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
13100,74, Self-emp-inc,220059, Some-college,10, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
13101,44, Private,104936, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
13102,51, ?,32855, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,20, United-States, <=50K
13103,61, Private,205252, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
13104,18, Private,125824, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
13105,47, Self-emp-not-inc,100428, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
13106,47, Private,297136, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,30, Puerto-Rico, <=50K
13107,31, Private,207542, 12th,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
13108,70, State-gov,142339, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
13109,48, Local-gov,95649, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
13110,25, Private,111452, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,2907,0,40, United-States, <=50K
13111,37, Self-emp-not-inc,193389, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13112,33, Private,115388, 10th,6, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
13113,43, Federal-gov,144370, Bachelors,13, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
13114,23, Private,381570, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,15, Mexico, <=50K
13115,41, Private,153916, Some-college,10, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
13116,33, Private,206511, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
13117,52, Federal-gov,484006, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
13118,42, State-gov,164063, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
13119,54, Private,113706, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
13120,22, State-gov,396525, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
13121,23, ?,114563, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States, <=50K
13122,47, Private,266456, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
13123,34, Private,213890, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
13124,57, State-gov,216949, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
13125,48, Local-gov,254895, 11th,7, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
13126,36, Private,398668, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
13127,55, Private,227618, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
13128,50, Private,67793, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,10520,0,45, United-States, >50K
13129,27, Private,97935, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
13130,19, Private,373570, 12th,8, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,23, United-States, <=50K
13131,43, Private,113324, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13132,53, Private,186913, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
13133,30, Private,231319, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13134,42, Private,168283, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
13135,32, Private,233411, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
13136,20, ?,174306, Assoc-acdm,12, Never-married, ?, Own-child, White, Male,0,0,4, United-States, <=50K
13137,38, Private,243297, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
13138,50, Private,234369, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
13139,30, Private,77987, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
13140,29, Private,283280, 10th,6, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
13141,40, Federal-gov,145322, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
13142,47, Self-emp-inc,16658, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, United-States, >50K
13143,23, State-gov,143069, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
13144,30, Private,198067, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, Black, Female,4650,0,40, United-States, <=50K
13145,54, Private,235134, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13146,56, Private,146399, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13147,21, Private,32839, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
13148,33, Private,167787, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
13149,41, Private,202344, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
13150,21, Private,168870, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
13151,43, Private,101783, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
13152,27, Private,388654, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
13153,36, Private,336993, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
13154,17, Private,171117, 11th,7, Never-married, Other-service, Own-child, White, Male,0,1208,20, United-States, <=50K
13155,26, Private,105839, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,6411,0,40, United-States, <=50K
13156,62, Private,169972, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
13157,19, Private,386558, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
13158,17, Private,114785, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K
13159,38, Self-emp-not-inc,354293, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,60, United-States, >50K
13160,19, Private,36367, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
13161,20, State-gov,344133, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
13162,53, Private,119194, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13163,19, Private,718262, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
13164,44, Private,90758, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
13165,43, Private,198311, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
13166,39, Private,470054, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
13167,36, State-gov,135542, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
13168,47, Local-gov,201177, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,78, United-States, <=50K
13169,36, Private,137163, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
13170,76, ?,178771, Some-college,10, Widowed, ?, Unmarried, White, Female,0,0,20, United-States, <=50K
13171,52, Private,108432, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
13172,19, Private,182552, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
13173,47, Self-emp-not-inc,168293, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
13174,27, Private,318488, HS-grad,9, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,35, United-States, <=50K
13175,31, Private,396625, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13176,31, Private,192930, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,2001,40, United-States, <=50K
13177,22, Private,434103, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
13178,38, Self-emp-not-inc,285633, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13179,27, Private,223324, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13180,26, ?,225890, Assoc-acdm,12, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
13181,39, Private,60226, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13182,41, Private,29762, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13183,44, Federal-gov,51850, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
13184,51, Self-emp-inc,129797, Masters,14, Divorced, Sales, Not-in-family, White, Male,10520,0,42, ?, >50K
13185,39, Private,277949, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
13186,49, Private,192776, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,53, United-States, <=50K
13187,31, Local-gov,175654, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
13188,32, Private,163190, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,40, United-States, >50K
13189,34, Self-emp-inc,36982, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
13190,44, Private,155850, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,55, United-States, >50K
13191,36, Private,185556, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K
13192,24, Private,111968, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
13193,43, Private,164913, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K
13194,59, Private,195820, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
13195,70, Private,72837, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13196,43, Private,38551, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
13197,39, Private,200569, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
13198,47, Self-emp-not-inc,77675, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
13199,28, Self-emp-not-inc,182071, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, United-States, <=50K
13200,25, Private,123076, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
13201,27, Local-gov,57334, Some-college,10, Separated, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
13202,25, ?,123513, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
13203,21, ?,104432, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K
13204,55, Private,190257, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
13205,48, Private,77660, 12th,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Hong, <=50K
13206,45, Private,302324, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
13207,18, ?,214229, 12th,8, Never-married, ?, Own-child, White, Male,0,1602,15, United-States, <=50K
13208,28, Private,191354, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
13209,38, Private,198660, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, >50K
13210,46, Self-emp-inc,115848, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
13211,32, Private,22621, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
13212,57, Local-gov,126517, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,594,0,40, United-States, <=50K
13213,41, Private,96244, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
13214,39, Private,101110, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
13215,25, Private,160915, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,1876,32, United-States, <=50K
13216,20, Private,22479, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
13217,18, ?,141983, 11th,7, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
13218,45, Local-gov,194096, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,5737,0,40, United-States, <=50K
13219,35, Local-gov,200158, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States, >50K
13220,34, Private,344187, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States, <=50K
13221,40, Private,246929, HS-grad,9, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
13222,46, Private,245393, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
13223,25, Private,159002, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
13224,18, Private,69797, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
13225,59, Private,184422, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
13226,37, Private,128064, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
13227,21, Private,177446, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
13228,40, Private,47967, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
13229,24, Local-gov,306270, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
13230,47, Self-emp-not-inc,105239, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
13231,30, Private,428430, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, >50K
13232,20, Private,56501, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States, <=50K
13233,27, Private,312152, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
13234,17, Private,411543, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
13235,26, Private,196452, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
13236,30, Local-gov,184396, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
13237,51, Federal-gov,469922, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
13238,60, Private,143242, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
13239,20, Private,107671, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
13240,59, State-gov,109903, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,40, United-States, >50K
13241,31, Private,359684, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, Cuba, <=50K
13242,38, Private,52359, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1590,43, United-States, <=50K
13243,34, Private,504560, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
13244,31, Private,134379, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,8, United-States, >50K
13245,37, Private,225553, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
13246,18, Private,707961, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
13247,43, Private,194636, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
13248,39, Private,242509, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
13249,62, ?,201548, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States, <=50K
13250,45, Local-gov,60665, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
13251,51, Private,200576, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
13252,34, Private,150248, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
13253,28, Private,43703, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
13254,20, ?,187098, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
13255,47, State-gov,176026, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
13256,20, Private,38615, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
13257,43, Private,120277, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
13258,51, Private,195197, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
13259,44, Private,119096, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
13260,42, Private,313947, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13261,54, Private,326515, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
13262,42, Private,198050, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, ?, <=50K
13263,21, Private,262070, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
13264,27, Local-gov,79632, HS-grad,9, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
13265,47, Private,204572, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
13266,27, Self-emp-not-inc,29529, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
13267,18, Private,47474, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
13268,62, Local-gov,210788, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
13269,30, State-gov,346813, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
13270,28, Private,218539, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
