,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
10252,23, Private,37763, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
10253,52, State-gov,135815, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
10254,44, Private,115643, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, ?, <=50K
10255,36, Private,230019, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
10256,36, Private,205503, Bachelors,13, Married-spouse-absent, Prof-specialty, Other-relative, Other, Female,0,0,25, Dominican-Republic, <=50K
10257,47, Private,193058, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10258,25, Self-emp-inc,227496, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
10259,62, ?,164095, 9th,5, Divorced, ?, Not-in-family, Black, Female,0,0,32, United-States, <=50K
10260,27, Private,233700, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
10261,38, Federal-gov,293066, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
10262,30, Private,231210, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
10263,33, Private,176587, Some-college,10, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
10264,39, Self-emp-not-inc,230695, Some-college,10, Separated, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
10265,49, Private,188344, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
10266,17, Private,205863, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,32, United-States, <=50K
10267,44, Private,184696, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,4934,0,55, ?, >50K
10268,59, Private,96870, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
10269,52, Local-gov,191111, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, >50K
10270,37, Private,44173, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1590,45, United-States, <=50K
10271,31, Private,75634, Some-college,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
10272,29, State-gov,253268, Some-college,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
10273,50, Federal-gov,280640, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
10274,31, Private,158500, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
10275,44, Private,53155, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Male,0,0,32, United-States, <=50K
10276,76, ?,127169, Bachelors,13, Widowed, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
10277,26, State-gov,236945, Assoc-voc,11, Divorced, Protective-serv, Unmarried, Black, Female,0,0,38, United-States, <=50K
10278,19, Federal-gov,175568, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
10279,40, Private,145511, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
10280,55, Private,387847, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10281,32, ?,112262, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
10282,22, Private,32976, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
10283,19, Private,163137, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
10284,65, Private,231028, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,9386,0,40, United-States, >50K
10285,75, Self-emp-not-inc,147534, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
10286,57, Private,146357, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,40, Philippines, >50K
10287,53, Self-emp-not-inc,195636, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
10288,24, Private,69153, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
10289,62, Private,178600, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,22829,0,50, United-States, <=50K
10290,37, Private,76163, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,1151,0,40, India, <=50K
10291,20, Private,205352, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
10292,32, Local-gov,105930, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
10293,49, Private,184758, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,45, United-States, <=50K
10294,36, Private,162264, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
10295,27, Private,359801, Some-college,10, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
10296,33, Private,188560, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
10297,28, Private,38993, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,70, United-States, <=50K
10298,45, Private,106696, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K
10299,33, Private,185001, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
10300,39, State-gov,166649, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
10301,51, Private,142888, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
10302,25, Self-emp-not-inc,196201, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
10303,28, Private,175090, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
10304,48, Private,187669, Some-college,10, Divorced, Sales, Unmarried, White, Male,4787,0,45, United-States, >50K
10305,34, Private,159150, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10306,58, Private,713151, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10307,20, Private,306637, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
10308,41, Private,194636, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
10309,31, State-gov,214539, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
10310,32, Private,33823, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10311,47, Private,181662, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
10312,25, Private,101212, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
10313,61, Self-emp-not-inc,269947, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
10314,53, Private,199992, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
10315,31, Private,75066, 1st-4th,2, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,25, El-Salvador, <=50K
10316,59, Private,58493, Some-college,10, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
10317,51, Local-gov,373780, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
10318,47, Private,368408, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
10319,43, State-gov,253490, HS-grad,9, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
10320,32, ?,230824, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,40, United-States, <=50K
10321,17, Private,151089, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
10322,40, Local-gov,96480, Bachelors,13, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
10323,58, Private,246889, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2907,0,40, United-States, <=50K
10324,21, Private,207606, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
10325,44, Private,199458, Preschool,1, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,36, Mexico, <=50K
10326,34, State-gov,39719, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,38, United-States, >50K
10327,54, Local-gov,166717, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
10328,17, Private,261775, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
10329,59, Federal-gov,217721, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
10330,41, Local-gov,34139, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
10331,53, Self-emp-not-inc,68785, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
10332,45, Private,216381, HS-grad,9, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
10333,49, Self-emp-inc,107749, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2042,40, United-States, >50K
10334,24, Private,135845, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
10335,22, Private,233190, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
10336,42, Private,112747, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
10337,52, Private,206892, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
10338,37, Private,192432, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, ?, <=50K
10339,42, Private,227800, 12th,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,2205,40, United-States, >50K
10340,31, State-gov,55305, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
10341,43, Private,268287, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
10342,30, Private,280511, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
10343,27, Private,102874, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,42, United-States, <=50K
10344,34, State-gov,73433, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, ?, >50K
10345,19, Private,629775, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,10, United-States, <=50K
10346,39, Private,166478, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10347,38, Local-gov,27387, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
10348,52, Federal-gov,104594, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
10349,29, Private,164688, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
10350,38, Private,343580, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,42, United-States, >50K
10351,21, Private,268161, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
10352,60, Private,270566, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10353,17, Private,58172, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
10354,52, Private,100060, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Mexico, <=50K
10355,20, Private,137390, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
10356,73, Self-emp-inc,160339, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Male,10605,0,32, United-States, >50K
10357,30, Self-emp-not-inc,116012, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
10358,26, Private,475677, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
10359,17, Private,129767, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
10360,60, Private,260841, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,47, United-States, <=50K
10361,35, Private,172950, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2407,0,99, United-States, <=50K
10362,41, Self-emp-not-inc,204955, Prof-school,15, Divorced, Tech-support, Not-in-family, White, Male,0,0,32, United-States, >50K
10363,17, Private,107402, 10th,6, Never-married, Priv-house-serv, Own-child, White, Female,0,0,5, United-States, <=50K
10364,31, Private,188848, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
10365,33, Private,283330, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
10366,22, Self-emp-not-inc,88516, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
10367,40, Self-emp-not-inc,106709, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
10368,18, Private,305806, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
10369,48, Self-emp-not-inc,61985, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10370,34, Self-emp-not-inc,179531, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,5, United-States, <=50K
10371,37, Private,240547, Some-college,10, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
10372,52, Private,54235, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
10373,68, Private,103674, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,2174,24, United-States, >50K
10374,19, Private,314499, Some-college,10, Never-married, Sales, Own-child, White, Male,0,1602,25, ?, <=50K
10375,41, State-gov,283626, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, ?, >50K
10376,60, Private,122232, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
10377,42, Private,87723, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
10378,17, Private,267332, 10th,6, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
10379,40, Private,216102, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, <=50K
10380,63, Local-gov,143064, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10381,55, Private,212184, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
10382,43, Private,178392, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
10383,53, Private,189051, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
10384,40, Private,31299, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
10385,20, Private,128211, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
10386,42, Self-emp-not-inc,159493, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
10387,42, Private,146343, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10388,47, Self-emp-inc,256835, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Cuba, >50K
10389,36, State-gov,166337, Some-college,10, Divorced, Protective-serv, Unmarried, Black, Male,0,0,38, United-States, <=50K
10390,39, Private,248392, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,3137,0,15, Italy, <=50K
10391,35, Private,282571, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
10392,23, Private,169187, 11th,7, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
10393,40, Private,220939, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,10520,0,40, United-States, >50K
10394,32, Private,346363, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
10395,29, Private,198610, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
10396,47, Self-emp-inc,114798, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
10397,21, ?,218421, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
10398,27, Private,304588, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,15, United-States, <=50K
10399,21, Private,125787, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
10400,20, Private,134745, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
10401,19, Private,518824, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
10402,32, State-gov,69533, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
10403,22, Private,167095, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
10404,23, Private,58848, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
10405,18, ?,161654, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
10406,56, Private,172922, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
10407,41, Self-emp-not-inc,194685, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, <=50K
10408,65, ?,265023, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K
10409,71, Self-emp-not-inc,197395, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
10410,39, Private,506311, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, ?, <=50K
10411,53, Local-gov,173012, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10412,28, Private,114419, HS-grad,9, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
10413,29, Private,68134, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
10414,49, ?,203584, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
10415,37, Private,231438, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
10416,52, Private,94921, Assoc-acdm,12, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
10417,43, Private,376431, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,32, Mexico, <=50K
10418,47, Private,348498, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
10419,19, ?,52835, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K
10420,61, Private,161509, Some-college,10, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
10421,26, Private,88339, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
10422,38, Private,190717, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
10423,41, Private,166636, Assoc-voc,11, Separated, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
10424,43, Self-emp-inc,32934, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10425,39, Private,247973, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
10426,19, Private,32572, HS-grad,9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
10427,69, Local-gov,254721, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,6344,0,40, United-States, <=50K
10428,30, Self-emp-inc,79626, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
10429,22, Private,177476, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
10430,21, Local-gov,396010, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
10431,40, Private,107296, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,44, United-States, <=50K
10432,46, Private,294776, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
10433,18, Private,32475, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
10434,19, Private,343353, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
10435,28, Private,36185, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
10436,51, Self-emp-inc,36651, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, United-States, >50K
10437,32, Private,211743, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
10438,23, Private,132572, Bachelors,13, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
10439,19, State-gov,136888, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
10440,35, Local-gov,257550, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
10441,17, Private,197916, 10th,6, Never-married, Tech-support, Own-child, White, Female,0,0,12, United-States, <=50K
10442,35, Self-emp-not-inc,44052, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
10443,30, Private,215707, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
10444,18, Private,159401, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
10445,27, Private,262678, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
10446,66, Private,176533, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,4, United-States, <=50K
10447,37, Private,40073, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10448,55, Self-emp-not-inc,178807, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,80, United-States, <=50K
10449,48, Private,240663, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
10450,52, Private,259385, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
10451,64, Self-emp-inc,101917, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
10452,50, Private,77459, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,45, United-States, >50K
10453,26, Private,142402, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
10454,21, Private,139053, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,80, United-States, <=50K
10455,66, Private,210592, Assoc-voc,11, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,2, United-States, <=50K
10456,31, State-gov,69139, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
10457,62, Private,168777, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
10458,39, Private,184891, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
10459,27, Private,511472, HS-grad,9, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, <=50K
10460,48, ?,171984, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, >50K
10461,33, Private,215873, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
10462,49, Private,126653, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,4650,0,40, United-States, <=50K
10463,38, Self-emp-not-inc,252895, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Nicaragua, <=50K
10464,66, ?,174754, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
10465,28, Private,415145, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,53, United-States, <=50K
10466,26, Private,366113, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
10467,59, Private,300704, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
10468,55, Private,174324, HS-grad,9, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
10469,24, Private,102188, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
10470,34, Private,137314, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, United-States, >50K
10471,88, Private,101438, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2538,0,20, United-States, <=50K
10472,39, Local-gov,144327, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,2444,40, United-States, >50K
10473,31, Private,348709, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10474,46, Private,242277, 5th-6th,3, Married-spouse-absent, Craft-repair, Other-relative, White, Female,0,0,40, Mexico, <=50K
10475,36, Self-emp-not-inc,40917, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
10476,30, Private,158100, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, ?, >50K
10477,29, Private,322641, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
10478,54, Private,92776, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, >50K
10479,55, Private,172665, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
10480,57, Private,34358, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
10481,35, Private,286093, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
10482,23, Private,51980, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
10483,28, Private,165265, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
